# Time,Signal
141.4040,0.0103
141.4242,2.8839
141.4444,3.3648
141.4646,4.1453
141.4848,3.9512
141.5051,2.7394
141.5253,1.5800
141.5455,2.9688
141.5657,0.3009
141.5859,0.7859
141.6061,2.9428
141.6263,3.9125
141.6465,2.5612
141.6667,0.7523
141.6869,2.2911
141.7071,1.8768
141.7273,2.9631
141.7475,2.5395
141.7677,4.6895
141.7879,2.9735
141.8081,1.0303
141.8283,4.2885
141.8485,2.2051
141.8687,3.4162
141.8889,4.0408
141.9091,2.8749
141.9293,3.9810
141.9495,1.2606
141.9697,1.5625
141.9899,4.8277
142.0101,3.1761
142.0303,1.0561
142.0505,2.0863
142.0707,2.5258
142.0909,4.3321
142.1111,2.6184
142.1313,2.8689
142.1515,4.1233
142.1717,2.8434
142.1919,3.9342
142.2121,3.1167
142.2323,3.3450
142.2525,1.6266
142.2727,3.9598
142.2929,0.3114
142.3131,2.4502
142.3333,2.7494
142.3535,-0.1406
142.3737,2.0760
142.3939,0.7962
142.4141,0.5589
142.4343,4.5688
142.4545,4.6120
142.4747,0.6891
142.4949,1.6033
142.5152,4.7030
142.5354,4.0799
142.5556,2.4490
142.5758,2.6485
142.5960,1.4418
142.6162,4.4087
142.6364,3.0453
142.6566,2.1743
142.6768,0.7947
142.6970,2.1909
142.7172,0.5074
142.7374,1.7157
142.7576,0.4509
142.7778,0.3692
142.7980,3.3614
142.8182,0.2908
142.8384,4.2332
142.8586,1.5725
142.8788,2.2407
142.8990,1.0306
142.9192,-0.5249
142.9394,4.1514
142.9596,2.0645
142.9798,3.1047
143.0000,1.2999
143.0202,3.6870
143.0404,0.7677
143.0606,3.6211
143.0808,3.6410
143.1010,0.6874
143.1212,3.5143
143.1414,1.9816
143.1616,3.4916
143.1818,0.7958
143.2020,2.1283
143.2222,0.7871
143.2424,0.2534
143.2626,0.3895
143.2828,0.3990
143.3030,0.5231
143.3232,3.9439
143.3434,2.8634
143.3636,-0.2569
143.3838,-0.7336
143.4040,3.6587
143.4242,-0.2551
143.4444,-1.1091
143.4646,3.6163
143.4848,0.0943
143.5051,1.5310
143.5253,1.9394
143.5455,2.5423
143.5657,0.1388
143.5859,3.2625
143.6061,-0.6115
143.6263,-0.2952
143.6465,2.2346
143.6667,0.6806
143.6869,-0.3510
143.7071,0.8897
143.7273,2.4550
143.7475,-1.1087
143.7677,-0.1836
143.7879,0.1540
143.8081,2.5957
143.8283,1.9089
143.8485,1.2010
143.8687,2.1922
143.8889,2.5740
143.9091,1.3137
143.9293,-0.7651
143.9495,2.7157
143.9697,0.6597
143.9899,1.0778
144.0101,2.6687
144.0303,2.2069
144.0505,1.5990
144.0707,-1.0330
144.0909,0.9551
144.1111,-0.7233
144.1313,1.0944
144.1515,2.7761
144.1717,2.5113
144.1919,1.9643
144.2121,-0.7213
144.2323,0.4810
144.2525,1.7729
144.2727,1.4467
144.2929,1.5062
144.3131,0.9763
144.3333,0.9454
144.3535,1.7374
144.3737,1.1593
144.3939,2.1888
144.4141,-0.6019
144.4343,0.3833
144.4545,-0.4139
144.4747,0.4859
144.4949,-0.4252
144.5152,3.2828
144.5354,2.1186
144.5556,3.0096
144.5758,1.1418
144.5960,3.2284
144.6162,2.8780
144.6364,3.7328
144.6566,3.7544
144.6768,2.1230
144.6970,1.8336
144.7172,2.5234
144.7374,0.8638
144.7576,3.1593
144.7778,2.4065
144.7980,2.4639
144.8182,1.1460
144.8384,3.8844
144.8586,0.8422
144.8788,4.1341
144.8990,-0.0557
144.9192,0.2961
144.9394,0.1495
144.9596,4.0338
144.9798,0.1935
145.0000,1.2084
145.0202,0.7506
145.0404,4.2603
145.0606,4.6662
145.0808,2.2216
145.1010,-0.2024
145.1212,3.7264
145.1414,2.7717
145.1616,4.2890
145.1818,-0.0294
145.2020,4.2076
145.2222,3.5280
145.2424,4.2264
145.2626,1.7993
145.2828,0.0342
145.3030,-0.2074
145.3232,0.3160
145.3434,2.3412
145.3636,0.6732
145.3838,2.1881
145.4040,2.5438
145.4242,1.7523
145.4444,3.3816
145.4646,2.2199
145.4848,1.3470
145.5051,4.3784
145.5253,0.6474
145.5455,4.6896
145.5657,3.4225
145.5859,0.8311
145.6061,3.4466
145.6263,0.5659
145.6465,0.2411
145.6667,4.4565
145.6869,1.9027
145.7071,2.4439
145.7273,3.2941
145.7475,2.5479
145.7677,0.7481
145.7879,2.8463
145.8081,3.3646
145.8283,3.4344
145.8485,3.1556
145.8687,3.4967
145.8889,4.3221
145.9091,0.3209
145.9293,1.0092
145.9495,-0.2451
145.9697,3.2673
145.9899,1.0748
146.0101,4.0528
146.0303,1.9738
146.0505,0.8087
146.0707,2.9177
146.0909,1.2249
146.1111,1.4380
146.1313,1.8453
146.1515,0.2403
146.1717,2.0705
146.1919,4.0710
146.2121,-0.4771
146.2323,3.6174
146.2525,1.2533
146.2727,2.2385
146.2929,1.4309
146.3131,3.3319
146.3333,3.4959
146.3535,-0.3920
146.3737,-0.8733
146.3939,-0.9038
146.4141,-0.9761
146.4343,-0.2213
146.4545,-0.4082
146.4747,-0.8547
146.4949,2.6885
146.5152,1.1813
146.5354,3.8203
146.5556,1.4004
146.5758,2.1211
146.5960,2.3526
146.6162,2.3134
146.6364,-0.1202
146.6566,0.4702
146.6768,-0.6559
146.6970,1.5680
146.7172,0.3550
146.7374,1.6758
146.7576,0.0572
146.7778,1.1742
146.7980,2.7292
146.8182,2.9163
146.8384,-0.8565
146.8586,1.7217
146.8788,3.5838
146.8990,2.8600
146.9192,2.4769
146.9394,1.0016
146.9596,1.0980
146.9798,3.2926
147.0000,-0.9110
147.0202,1.5055
147.0404,0.9276
147.0606,3.5034
147.0808,-0.4303
147.1010,3.0699
147.1212,3.3235
147.1414,-0.5789
147.1616,0.2050
147.1818,0.3799
147.2020,-0.3023
147.2222,1.2895
147.2424,0.3218
147.2626,2.4441
147.2828,1.6275
147.3030,3.3734
147.3232,-0.0022
147.3434,3.3632
147.3636,-0.1389
147.3838,2.9172
147.4040,4.3537
147.4242,3.2652
147.4444,-0.4378
147.4646,2.8365
147.4848,1.8683
147.5051,1.4030
147.5253,2.7812
147.5455,0.8363
147.5657,1.3574
147.5859,1.6276
147.6061,-0.2493
147.6263,1.5350
147.6465,0.9987
147.6667,3.2044
147.6869,2.0476
147.7071,1.7728
147.7273,0.8367
147.7475,0.1206
147.7677,0.4446
147.7879,2.8388
147.8081,4.3290
147.8283,0.5889
147.8485,4.6526
147.8687,3.9207
147.8889,1.4868
147.9091,1.9611
147.9293,1.4183
147.9495,1.5783
147.9697,3.9349
147.9899,4.3862
148.0101,3.4048
148.0303,3.7939
148.0505,4.0651
148.0707,1.4455
148.0909,2.3257
148.1111,2.9584
148.1313,4.8236
148.1515,2.2511
148.1717,4.6608
148.1919,4.0548
148.2121,2.6435
148.2323,4.5723
148.2525,4.5818
148.2727,1.9406
148.2929,4.8503
148.3131,5.3376
148.3333,1.6908
148.3535,4.1701
148.3737,1.5524
148.3939,4.3582
148.4141,1.7750
148.4343,2.1780
148.4545,3.7463
148.4747,3.8324
148.4949,3.9444
148.5152,3.0873
148.5354,2.3814
148.5556,5.8215
148.5758,1.7791
148.5960,5.4922
148.6162,3.8391
148.6364,2.3205
148.6566,3.8794
148.6768,4.9234
148.6970,2.3756
148.7172,1.0976
148.7374,2.2346
148.7576,3.2638
148.7778,1.5421
148.7980,4.2752
148.8182,2.6764
148.8384,4.8817
148.8586,2.2789
148.8788,3.5683
148.8990,5.4620
148.9192,2.5328
148.9394,4.1567
148.9596,2.1269
148.9798,1.3415
149.0000,2.9842
149.0202,0.9472
149.0404,2.5664
149.0606,1.7412
149.0808,1.6292
149.1010,4.9445
149.1212,5.7896
149.1414,3.2705
149.1616,2.1177
149.1818,5.7486
149.2020,3.1225
149.2222,1.8846
149.2424,3.3066
149.2626,3.0529
149.2828,2.5895
149.3030,2.9575
149.3232,1.6203
149.3434,2.8561
149.3636,1.8237
149.3838,2.1980
149.4040,2.6129
149.4242,1.7017
149.4444,2.1705
149.4646,2.5430
149.4848,3.5130
149.5051,3.5937
149.5253,1.2768
149.5455,2.2870
149.5657,0.9671
149.5859,1.6672
149.6061,5.0017
149.6263,4.6476
149.6465,4.7122
149.6667,4.8433
149.6869,4.7221
149.7071,1.6367
149.7273,2.3173
149.7475,5.3223
149.7677,3.9299
149.7879,3.1588
149.8081,1.0328
149.8283,4.0583
149.8485,0.8954
149.8687,4.9799
149.8889,0.9984
149.9091,1.4288
149.9293,4.8352
149.9495,1.2395
149.9697,2.8969
149.9899,3.0752
150.0101,2.4260
150.0303,5.5043
150.0505,2.0257
150.0707,2.5774
150.0909,3.0654
150.1111,1.5023
150.1313,1.0970
150.1515,5.0377
150.1717,2.2975
150.1919,2.8152
150.2121,5.1939
150.2323,2.5748
150.2525,3.7930
150.2727,5.7148
150.2929,3.5361
150.3131,0.8767
150.3333,1.9329
150.3535,4.1901
150.3737,3.2129
150.3939,4.4867
150.4141,5.4687
150.4343,4.5926
150.4545,2.9328
150.4747,4.9143
150.4949,4.0963
150.5152,5.8087
150.5354,1.9251
150.5556,1.1384
150.5758,5.5329
150.5960,4.6740
150.6162,4.1197
150.6364,2.5184
150.6566,1.9486
150.6768,5.1681
150.6970,2.7581
150.7172,5.6028
150.7374,2.2050
150.7576,2.8937
150.7778,6.0911
150.7980,5.4450
150.8182,5.6698
150.8384,3.6705
150.8586,4.2752
150.8788,6.2395
150.8990,2.2557
150.9192,5.1522
150.9394,4.9693
150.9596,5.5425
150.9798,3.8890
151.0000,3.1294
151.0202,4.3238
151.0404,5.4844
151.0606,2.8671
151.0808,3.4227
151.1010,6.3771
151.1212,4.7258
151.1414,3.3510
151.1616,5.0323
151.1818,4.2996
151.2020,2.2692
151.2222,3.4259
151.2424,5.0978
151.2626,3.2236
151.2828,5.4633
151.3030,5.0015
151.3232,1.6949
151.3434,6.3347
151.3636,2.4584
151.3838,3.2032
151.4040,2.7335
151.4242,4.6434
151.4444,4.7641
151.4646,2.3465
151.4848,4.3736
151.5051,2.1306
151.5253,5.5731
151.5455,4.0239
151.5657,3.0668
151.5859,2.5714
151.6061,2.4942
151.6263,5.2670
151.6465,4.9972
151.6667,3.8635
151.6869,2.6565
151.7071,5.3674
151.7273,4.3328
151.7475,4.1606
151.7677,6.1865
151.7879,2.5579
151.8081,5.2611
151.8283,4.4446
151.8485,1.8619
151.8687,4.0883
151.8889,3.9863
151.9091,3.4507
151.9293,2.1924
151.9495,1.6947
151.9697,4.8953
151.9899,4.4525
152.0101,3.8070
152.0303,5.7219
152.0505,1.0571
152.0707,1.6806
152.0909,4.2706
152.1111,4.2629
152.1313,1.5397
152.1515,0.9558
152.1717,1.1678
152.1919,3.5017
152.2121,2.9332
152.2323,3.1350
152.2525,4.1506
152.2727,5.6007
152.2929,4.1899
152.3131,2.9895
152.3333,2.7727
152.3535,1.8567
152.3737,0.5586
152.3939,3.2951
152.4141,3.8440
152.4343,4.5402
152.4545,3.1949
152.4747,3.7227
152.4949,3.5162
152.5152,3.1744
152.5354,1.8391
152.5556,1.7502
152.5758,1.3670
152.5960,1.9759
152.6162,3.4697
152.6364,5.0332
152.6566,4.5098
152.6768,0.5034
152.6970,0.1228
152.7172,2.7156
152.7374,0.1316
152.7576,1.2822
152.7778,0.5559
152.7980,0.8134
152.8182,4.1725
152.8384,1.9282
152.8586,0.5261
152.8788,4.2744
152.8990,1.0240
152.9192,0.5081
152.9394,3.0743
152.9596,2.0166
152.9798,1.2834
153.0000,-0.2327
153.0202,-0.2382
153.0404,0.9853
153.0606,4.0040
153.0808,0.0815
153.1010,0.3238
153.1212,2.3922
153.1414,3.6727
153.1616,1.8326
153.1818,3.3183
153.2020,2.3553
153.2222,0.8734
153.2424,-0.2734
153.2626,0.7957
153.2828,1.8624
153.3030,3.9422
153.3232,2.0399
153.3434,0.9783
153.3636,3.0033
153.3838,2.1681
153.4040,2.4276
153.4242,2.9366
153.4444,2.8668
153.4646,-0.1417
153.4848,1.4824
153.5051,2.6439
153.5253,2.5439
153.5455,2.9954
153.5657,4.1794
153.5859,0.5086
153.6061,3.8242
153.6263,0.1634
153.6465,-0.4420
153.6667,2.1931
153.6869,0.6980
153.7071,1.9641
153.7273,3.0182
153.7475,3.7885
153.7677,2.8554
153.7879,2.2449
153.8081,0.3204
153.8283,4.2292
153.8485,3.0159
153.8687,-0.3767
153.8889,2.7559
153.9091,0.4351
153.9293,2.1554
153.9495,3.6154
153.9697,-0.3449
153.9899,3.5885
154.0101,1.3351
154.0303,0.8042
154.0505,2.9114
154.0707,3.9127
154.0909,-0.0442
154.1111,3.6452
154.1313,1.2766
154.1515,4.1085
154.1717,2.3954
154.1919,-0.2172
154.2121,2.1868
154.2323,0.2352
154.2525,1.0299
154.2727,0.4478
154.2929,0.9170
154.3131,2.0348
154.3333,3.4400
154.3535,2.5891
154.3737,1.6018
154.3939,1.2940
154.4141,4.8609
154.4343,3.8189
154.4545,3.0309
154.4747,-0.0141
154.4949,-0.0837
154.5152,2.1024
154.5354,0.6183
154.5556,2.4732
154.5758,1.4501
154.5960,3.8378
154.6162,1.0438
154.6364,1.9312
154.6566,2.9755
154.6768,3.1773
154.6970,4.7790
154.7172,0.1236
154.7374,3.4208
154.7576,4.3996
154.7778,1.4945
154.7980,2.5322
154.8182,4.2964
154.8384,2.8701
154.8586,1.5719
154.8788,0.6401
154.8990,2.1799
154.9192,4.7115
154.9394,0.8081
154.9596,3.6444
154.9798,1.7641
155.0000,3.0099
155.0202,3.5387
155.0404,0.5672
155.0606,1.9837
155.0808,0.2617
155.1010,0.9399
155.1212,3.6554
155.1414,-0.2631
155.1616,3.1944
155.1818,1.6417
155.2020,-0.3010
155.2222,4.4051
155.2424,2.2033
155.2626,2.9843
155.2828,3.7173
155.3030,-0.2290
155.3232,2.6323
155.3434,0.3528
155.3636,2.7009
155.3838,3.9915
155.4040,2.1359
155.4242,0.3780
155.4444,2.6413
155.4646,2.5879
155.4848,1.7251
155.5051,1.1660
155.5253,1.8330
155.5455,2.4872
155.5657,1.6217
155.5859,3.3938
155.6061,0.5436
155.6263,2.0528
155.6465,0.5672
155.6667,1.1775
155.6869,-0.7179
155.7071,3.4652
155.7273,2.4232
155.7475,2.5498
155.7677,2.9098
155.7879,1.1150
155.8081,1.0726
155.8283,1.1198
155.8485,0.3484
155.8687,-0.9048
155.8889,-0.5891
155.9091,1.6921
155.9293,1.0172
155.9495,-0.7105
155.9697,-1.0211
155.9899,2.7102
156.0101,1.7605
156.0303,2.9260
156.0505,2.2635
156.0707,1.9661
156.0909,0.6671
156.1111,2.9999
156.1313,3.5985
156.1515,-0.8441
156.1717,2.1511
156.1919,3.4143
156.2121,2.6087
156.2323,3.1486
156.2525,2.8771
156.2727,3.3401
156.2929,0.9379
156.3131,0.6434
156.3333,1.8766
156.3535,3.5603
156.3737,1.3052
156.3939,1.0957
156.4141,-0.2130
156.4343,1.5425
156.4545,3.4052
156.4747,-0.0493
156.4949,3.4559
156.5152,1.9135
156.5354,2.0942
156.5556,3.7734
156.5758,3.0665
156.5960,1.3961
156.6162,-0.8777
156.6364,0.1927
156.6566,2.5475
156.6768,1.1313
156.6970,0.7049
156.7172,-0.5778
156.7374,0.2190
156.7576,1.7301
156.7778,2.3525
156.7980,1.6217
156.8182,3.9109
156.8384,-0.8763
156.8586,3.2791
156.8788,1.7194
156.8990,2.5552
156.9192,2.0230
156.9394,3.8608
156.9596,3.5161
156.9798,0.4749
157.0000,3.3103
157.0202,1.1063
157.0404,1.4057
157.0606,0.7788
157.0808,1.8596
157.1010,2.1394
157.1212,1.7202
157.1414,3.5901
157.1616,0.4896
157.1818,3.2780
157.2020,3.1823
157.2222,0.3155
157.2424,0.2757
157.2626,3.4759
157.2828,1.6846
157.3030,4.0496
157.3232,2.4437
157.3434,4.4214
157.3636,3.2525
157.3838,2.0314
157.4040,2.8030
157.4242,0.9557
157.4444,0.1335
157.4646,-0.1427
157.4848,2.0283
157.5051,2.3362
157.5253,3.5687
157.5455,3.8422
157.5657,0.1603
157.5859,4.6579
157.6061,2.6423
157.6263,1.0603
157.6465,-0.0352
157.6667,2.6830
157.6869,0.0449
157.7071,1.7093
157.7273,0.7646
157.7475,2.2129
157.7677,0.9393
157.7879,4.7389
157.8081,3.7286
157.8283,1.1043
157.8485,1.3271
157.8687,3.2647
157.8889,4.4166
157.9091,4.3695
157.9293,0.1524
157.9495,3.7102
157.9697,0.7053
157.9899,3.4081
158.0101,-0.1654
158.0303,3.4645
158.0505,2.5275
158.0707,4.3888
158.0909,0.3659
158.1111,2.9281
158.1313,1.3171
158.1515,2.4355
158.1717,0.6721
158.1919,1.5387
158.2121,0.8659
158.2323,3.7376
158.2525,4.0711
158.2727,1.3473
158.2929,3.4236
158.3131,4.5111
158.3333,1.7992
158.3535,2.1622
158.3737,3.2435
158.3939,-0.2218
158.4141,3.6600
158.4343,-0.2996
158.4545,0.6451
158.4747,1.0391
158.4949,0.9194
158.5152,4.2687
158.5354,3.2942
158.5556,-0.3726
158.5758,3.7320
158.5960,-0.4502
158.6162,3.3648
158.6364,0.1255
158.6566,2.3465
158.6768,-0.6192
158.6970,-0.2869
158.7172,2.0035
158.7374,0.2441
158.7576,2.8417
158.7778,-0.8284
158.7980,0.8392
158.8182,2.9941
158.8384,1.6328
158.8586,2.9818
158.8788,-0.6111
158.8990,0.6836
158.9192,4.0326
158.9394,-0.2699
158.9596,-0.0934
158.9798,1.5135
159.0000,0.8528
159.0202,-0.6295
159.0404,0.2512
159.0606,0.8647
159.0808,3.9664
159.1010,0.0099
159.1212,0.5070
159.1414,2.9695
159.1616,2.7218
159.1818,1.1818
159.2020,1.6537
159.2222,3.3694
159.2424,1.6181
159.2626,3.3336
159.2828,3.5387
159.3030,0.1973
159.3232,-0.6659
159.3434,-0.3559
159.3636,0.0711
159.3838,-0.5642
159.4040,0.4720
159.4242,1.4627
159.4444,0.8264
159.4646,2.4979
159.4848,2.5547
159.5051,3.0862
159.5253,3.6622
159.5455,3.3949
159.5657,3.2305
159.5859,3.9139
159.6061,-0.4476
159.6263,-0.2022
159.6465,1.8834
159.6667,0.0889
159.6869,2.2553
159.7071,-0.7899
159.7273,2.0900
159.7475,-0.2745
159.7677,2.9273
159.7879,3.2040
159.8081,3.0849
159.8283,3.5266
159.8485,1.1566
159.8687,-0.2936
159.8889,0.0530
159.9091,2.7030
159.9293,2.0165
159.9495,3.8646
159.9697,0.4479
159.9899,-0.3704
160.0101,3.9573
160.0303,2.6899
160.0505,0.3156
160.0707,2.5397
160.0909,4.0588
160.1111,2.3020
160.1313,4.6307
160.1515,1.6086
160.1717,3.1683
160.1919,0.0636
160.2121,3.8115
160.2323,4.2107
160.2525,3.4763
160.2727,1.9624
160.2929,1.3927
160.3131,2.6032
160.3333,3.6144
160.3535,4.4639
160.3737,2.1647
160.3939,3.2209
160.4141,5.1139
160.4343,3.1486
160.4545,3.2719
160.4747,5.1346
160.4949,3.8596
160.5152,4.3012
160.5354,0.5266
160.5556,4.2438
160.5758,4.2072
160.5960,2.3549
160.6162,4.6858
160.6364,0.9047
160.6566,4.2551
160.6768,1.2068
160.6970,4.1583
160.7172,3.6900
160.7374,5.0497
160.7576,4.1376
160.7778,2.6485
160.7980,3.3553
160.8182,1.2405
160.8384,3.1888
160.8586,1.8949
160.8788,2.3227
160.8990,2.9789
160.9192,5.2662
160.9394,3.1572
160.9596,3.7010
160.9798,2.0107
161.0000,4.4370
161.0202,4.2581
161.0404,1.3448
161.0606,4.4938
161.0808,4.4941
161.1010,4.7801
161.1212,4.8982
161.1414,1.6364
161.1616,1.3966
161.1818,5.6665
161.2020,4.8395
161.2222,5.0091
161.2424,3.8215
161.2626,4.5502
161.2828,3.9273
161.3030,2.9289
161.3232,4.4915
161.3434,3.1688
161.3636,4.2101
161.3838,2.9582
161.4040,5.0039
161.4242,3.4995
161.4444,2.5431
161.4646,0.9715
161.4848,1.7900
161.5051,2.7967
161.5253,3.8202
161.5455,5.4460
161.5657,1.4446
161.5859,5.1447
161.6061,3.0128
161.6263,1.1327
161.6465,5.8333
161.6667,3.6050
161.6869,3.4790
161.7071,3.9265
161.7273,4.1672
161.7475,5.5538
161.7677,3.5985
161.7879,4.9684
161.8081,3.9706
161.8283,3.7075
161.8485,5.6228
161.8687,4.6812
161.8889,2.0638
161.9091,3.3681
161.9293,4.0435
161.9495,4.6842
161.9697,4.3123
161.9899,4.7033
162.0101,5.7584
162.0303,4.9092
162.0505,4.1426
162.0707,4.3390
162.0909,5.0505
162.1111,3.9527
162.1313,5.2466
162.1515,0.8018
162.1717,1.2582
162.1919,1.7564
162.2121,2.4940
162.2323,4.0089
162.2525,2.7431
162.2727,2.7172
162.2929,3.5903
162.3131,4.6567
162.3333,2.8354
162.3535,1.3036
162.3737,2.0808
162.3939,5.6223
162.4141,4.2556
162.4343,3.6210
162.4545,5.2669
162.4747,1.6994
162.4949,4.0406
162.5152,5.4980
162.5354,0.8818
162.5556,4.7237
162.5758,2.4196
162.5960,4.1570
162.6162,4.5713
162.6364,5.4605
162.6566,3.5530
162.6768,5.2782
162.6970,0.8809
162.7172,3.8255
162.7374,5.5659
162.7576,3.1084
162.7778,2.5667
162.7980,1.0398
162.8182,4.3777
162.8384,1.2540
162.8586,2.3968
162.8788,5.4446
162.8990,4.9736
162.9192,4.0195
162.9394,2.6000
162.9596,2.0694
162.9798,5.7543
163.0000,4.6164
163.0202,4.3133
163.0404,5.7986
163.0606,1.1940
163.0808,5.7203
163.1010,2.0595
163.1212,3.9167
163.1414,4.4704
163.1616,5.7405
163.1818,4.0458
163.2020,6.1101
163.2222,3.9170
163.2424,3.0338
163.2626,1.8909
163.2828,3.3283
163.3030,4.2285
163.3232,2.9762
163.3434,1.9915
163.3636,4.4622
163.3838,3.1759
163.4040,5.7483
163.4242,3.9516
163.4444,4.6830
163.4646,2.2908
163.4848,4.7495
163.5051,4.7985
163.5253,2.3788
163.5455,2.2472
163.5657,2.0570
163.5859,4.2307
163.6061,5.5084
163.6263,3.7785
163.6465,3.4802
163.6667,3.9548
163.6869,5.3998
163.7071,1.5998
163.7273,6.1491
163.7475,4.1152
163.7677,3.5660
163.7879,4.6353
163.8081,4.2564
163.8283,6.1703
163.8485,3.3862
163.8687,4.6246
163.8889,2.5842
163.9091,4.9870
163.9293,5.3697
163.9495,5.8707
163.9697,4.4646
163.9899,2.7749
164.0101,2.9378
164.0303,3.4518
164.0505,4.8458
164.0707,2.5491
164.0909,4.2613
164.1111,4.6520
164.1313,4.8625
164.1515,2.4192
164.1717,4.9356
164.1919,3.6916
164.2121,1.5603
164.2323,2.7745
164.2525,3.7290
164.2727,3.5545
164.2929,5.0707
164.3131,4.0479
164.3333,2.7832
164.3535,2.2026
164.3737,3.0213
164.3939,5.5752
164.4141,3.9283
164.4343,2.0789
164.4545,1.5516
164.4747,6.0860
164.4949,1.9371
164.5152,2.6441
164.5354,2.6829
164.5556,4.8228
164.5758,4.8584
164.5960,2.9026
164.6162,1.5621
164.6364,2.2092
164.6566,1.1095
164.6768,4.0066
164.6970,5.2997
164.7172,2.0029
164.7374,1.0802
164.7576,5.7442
164.7778,3.5382
164.7980,1.4352
164.8182,2.2101
164.8384,2.1076
164.8586,2.6025
164.8788,1.6809
164.8990,1.4638
164.9192,4.3444
164.9394,0.7595
164.9596,2.2829
164.9798,3.1617
165.0000,5.2075
165.0202,2.8613
165.0404,2.6637
165.0606,2.4440
165.0808,0.5986
165.1010,3.8771
165.1212,1.0506
165.1414,4.6253
165.1616,4.1279
165.1818,2.6216
165.2020,1.3531
165.2222,3.9375
165.2424,3.0362
165.2626,4.4613
165.2828,3.0628
165.3030,0.7028
165.3232,1.4005
165.3434,2.1706
165.3636,2.7255
165.3838,-0.0335
165.4040,2.3800
165.4242,2.5797
165.4444,0.0140
165.4646,0.8394
165.4848,3.2081
165.5051,2.1516
165.5253,0.7607
165.5455,3.0596
165.5657,4.4065
165.5859,4.0143
165.6061,-0.0823
165.6263,2.0368
165.6465,3.1747
165.6667,1.0919
165.6869,0.3057
165.7071,0.6170
165.7273,0.0101
165.7475,4.2443
165.7677,2.3565
165.7879,1.6031
165.8081,-0.2863
165.8283,2.8173
165.8485,3.3942
165.8687,1.1699
165.8889,-0.3167
165.9091,-0.5425
165.9293,2.7407
165.9495,4.1581
165.9697,1.2417
165.9899,2.4082
166.0101,0.0245
166.0303,4.1302
166.0505,2.5992
166.0707,-0.1611
166.0909,-0.4556
166.1111,4.3856
166.1313,2.0178
166.1515,0.7475
166.1717,3.1874
166.1919,2.4852
166.2121,2.4924
166.2323,1.1447
166.2525,3.6323
166.2727,2.3955
166.2929,3.0440
166.3131,-0.1836
166.3333,-0.1602
166.3535,3.1760
166.3737,-0.0619
166.3939,3.6321
166.4141,2.6803
166.4343,0.7644
166.4545,-0.2946
166.4747,0.9430
166.4949,0.6027
166.5152,0.5618
166.5354,3.6234
166.5556,3.0620
166.5758,3.4010
166.5960,0.8224
166.6162,2.4280
166.6364,1.0683
166.6566,3.5142
166.6768,1.0456
166.6970,3.8204
166.7172,0.8761
166.7374,3.5229
166.7576,4.1343
166.7778,2.9863
166.7980,1.3226
166.8182,3.3954
166.8384,2.7323
166.8586,0.8107
166.8788,1.3942
166.8990,3.1971
166.9192,3.7564
166.9394,4.6849
166.9596,0.6529
166.9798,4.3244
167.0000,2.6355
167.0202,2.3889
167.0404,-0.0221
167.0606,3.4641
167.0808,4.0210
167.1010,1.6792
167.1212,1.1289
167.1414,1.2192
167.1616,1.9949
167.1818,-0.0801
167.2020,3.4924
167.2222,-0.0458
167.2424,2.7783
167.2626,0.7263
167.2828,0.8795
167.3030,-0.0074
167.3232,2.7976
167.3434,4.2087
167.3636,4.6280
167.3838,2.7300
167.4040,4.3363
167.4242,2.2734
167.4444,2.2089
167.4646,2.5015
167.4848,3.3922
167.5051,3.6684
167.5253,3.2147
167.5455,3.5901
167.5657,2.2433
167.5859,0.6420
167.6061,3.1360
167.6263,3.5883
167.6465,1.7931
167.6667,3.1000
167.6869,-0.2322
167.7071,1.8136
167.7273,3.6985
167.7475,4.3698
167.7677,2.9142
167.7879,4.4044
167.8081,1.1008
167.8283,1.5169
167.8485,3.9896
167.8687,4.2403
167.8889,1.5379
167.9091,1.0548
167.9293,1.5771
167.9495,1.1372
167.9697,3.1956
167.9899,2.1287
168.0101,2.8311
168.0303,0.1662
168.0505,4.2890
168.0707,1.0674
168.0909,0.0784
168.1111,3.9552
168.1313,0.2760
168.1515,3.9576
168.1717,2.9838
168.1919,1.9421
168.2121,-0.0671
168.2323,1.6092
168.2525,3.7871
168.2727,2.7853
168.2929,0.7775
168.3131,3.8010
168.3333,-0.2869
168.3535,1.9080
168.3737,1.3634
168.3939,3.4361
168.4141,1.9715
168.4343,0.5338
168.4545,-0.2694
168.4747,3.6324
168.4949,1.5283
168.5152,1.8353
168.5354,0.3974
168.5556,3.5874
168.5758,2.5109
168.5960,-0.8159
168.6162,1.1206
168.6364,2.1225
168.6566,-0.3931
168.6768,-0.8796
168.6970,3.4036
168.7172,2.6738
168.7374,-0.6132
168.7576,1.3545
168.7778,0.1322
168.7980,1.0437
168.8182,1.2411
168.8384,3.1500
168.8586,2.2368
168.8788,1.8576
168.8990,1.3471
168.9192,4.1658
168.9394,2.0796
168.9596,4.4210
168.9798,-0.0572
169.0000,1.9755
169.0202,4.3825
169.0404,2.5296
169.0606,1.8673
169.0808,1.0260
169.1010,2.0750
169.1212,0.6263
169.1414,2.8960
169.1616,4.6618
169.1818,4.8152
169.2020,4.0248
169.2222,3.0971
169.2424,5.1048
169.2626,2.0318
169.2828,2.7478
169.3030,4.4828
169.3232,5.4965
169.3434,1.5047
169.3636,3.7699
169.3838,2.6856
169.4040,3.8248
